StructuredCallEntryID,Exchange,ExchSegment,ScripCode,Price,StopLoss,TargetPrice,Validity,RRRValue,InternalRemark,Header,CallType,CategoryID,SubCategoryID,UserID,InsertionTime,IsActive,Attachment,Status,StatusDescreption,BuySell,SendTo,ScripName,ImageURL,ModifiedDT,LastTradedPrice,CallClosedBy,CallClosedDT,CallClosedLTP
11576,NSE,FUTSTK,38503,3535.00,3500,3619.85,29-01-2025 00:00:00,NA,Book Profit 3582.80,Buy Escort Feb Fut @ 3535 ,Calls,2,9,20,28-01-2025 14:45:05,True,,Closed,Book Profit 3582.80,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ESCORTS 27 Feb 2025,,28-01-2025 14:45:05,0.00,,,0.00
11577,NSE,FUTSTK,40365,1236.95,1204,1300.00,29-01-2025 00:00:00,NA,BOOK @ 1266.75,Buy Chola Fin Fut @ 1236.95   ,Calls,2,9,20,28-01-2025 15:16:46,True,,Closed,BOOK @ 1266.75,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CHOLAFIN 30 Jan 2025,,28-01-2025 15:16:46,0.00,,,0.00
11578,MCX,FUTCOMM,438894,276.00,279,270.00,31-01-2025 00:00:00,NA,BOOK FULL PROFIT 272.30,ENERGY NATGASM SELL CALL ,Calls,2,9,14,28-01-2025 18:02:37,True,,Closed,,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NATGASMINI 25 Feb 2025,,28-01-2025 18:02:37,0.00,,,0.00
11579,MCX,FUTCOMM,440572,267.50,268.35,265.40,28-01-2025 00:00:00,NA,,SELL ZINCM FUT ,Calls,2,9,19,28-01-2025 18:38:21,True,,Closed,BOOK PROFIT AND CLOSE ZINCM FUT SHORT AT 266.85,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ZINCMINI 28 Feb 2025,,28-01-2025 18:38:21,0.00,,,0.00
11580,MCX,OPTCOMM,443594,144.50,190,60.00,31-01-2025 00:00:00,NA,BOOK FULL PROFIT 111,ENERGY CRUDEM CE SELL ,Calls,2,9,14,28-01-2025 19:04:35,True,,Closed,,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CRUDEOILM 17 Feb 2025 CE 6500.00,,28-01-2025 19:04:35,0.00,,,0.00
11581,MCX,OPTCOMM,431013,1422.00,1600,1150.00,31-01-2025 00:00:00,NA,,BULLION SILVERM CE SELL,Calls,2,9,14,28-01-2025 19:20:35,True,,Closed,,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 19 Feb 2025 CE 93000.00,,28-01-2025 19:20:35,0.00,,,0.00
11582,MCX,FUTCOMM,438577,6370.00,6403,6310.00,28-01-2025 00:00:00,NA,,SELL CRUDEOILM FUT ,Calls,2,9,19,28-01-2025 20:16:01,True,,Closed,BOOK PROFIT AND CLOSE CRUDE OILM FUT SHORT AT 6350—6345,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CRUDEOILM 19 Feb 2025,,28-01-2025 20:16:01,0.00,,,0.00
11583,NSE,EQUITY,19061,196.00,191,205.00,05-02-2025 00:00:00,NA,,Momentum call - Buy MANAPPURAM at 196-196.50 ,Calls,2,10,33,29-01-2025 09:38:51,True,,Closed,Momentum call -  MANAPPURAM - Book profit & exit at  201.50,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",MANAPPURAM,,29-01-2025 09:38:51,0.00,,,0.00
11584,NSE,OPT,43271,185.00,150,260.00,29-01-2025 00:00:00,NA,BOOK MORE 25 @ 236,BUY NIFTY 23000 CE @ 185  ,Calls,2,9,20,29-01-2025 09:42:43,True,,Closed,BOOK MORE 25 @ 236,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NIFTY 30 Jan 2025 CE 23000.00,,29-01-2025 09:42:43,0.00,,,0.00
11585,NSE,EQUITY,13147,1059.00,1045,1090.00,04-02-2025 00:00:00,NA,TARGET HIT,BUY PVRINOX @ 1059  ,Calls,2,10,35,29-01-2025 09:50:30,True,,Closed,TARGET HIT,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",PVRINOX,,29-01-2025 09:50:30,0.00,,,0.00
11586,MCX,FUTCOMM,439036,263.65,262.65,266.00,29-01-2025 00:00:00,NA,,Exit Buy; Sell MCX FUTCOM ZINCMINI 31JAN2025 @ 264,Calls,2,9,26,29-01-2025 09:56:28,True,,Closed,Exit Buy; Sell MCX FUTCOM ZINCMINI 31JAN2025 @ 264.60,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ZINCMINI 31 Jan 2025,,29-01-2025 09:56:28,0.00,,,0.00
11587,NSE,FUTSTK,40726,375.35,372.9,382.00,29-01-2025 00:00:00,NA,,EQUITY FUTURE- BUY ,Calls,2,9,34,29-01-2025 10:09:40,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",COALINDIA 30 Jan 2025,,29-01-2025 10:09:40,0.00,,,0.00
11588,NSE,EQUITY,27213,249.00,237,275.00,04-02-2025 00:00:00,NA,,Momentum call - Buy EIEL at 249-251 ,Calls,2,10,33,29-01-2025 10:30:37,True,,Closed,Momentum call - EIEL- Book profit & exit at  262,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",EIEL,,29-01-2025 10:30:37,0.00,,,0.00
11589,MCX,OPTCOMM,430944,2311.00,2200,2700.00,29-01-2025 00:00:00,NA,,Exit Buy; Sell MCX OPTFUT SILVERM 19FEB2025 91000.,Calls,2,9,26,29-01-2025 11:06:01,True,,Closed,Exit Buy; Sell MCX OPTFUT SILVERM 19FEB2025 91000.00 PE @ 2375.00,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 19 Feb 2025 PE 91000.00,,29-01-2025 11:06:01,0.00,,,0.00
11590,MCX,OPTCOMM,444793,912.00,855,1120.00,29-01-2025 00:00:00,NA,,Exit Buy; Sell MCX OPTFUT GOLDM 24FEB2025 80000.00,Calls,2,9,26,29-01-2025 11:39:40,True,,Closed,Exit Buy; Sell MCX OPTFUT GOLDM 24FEB2025 80000.00 PE @ 942.00	,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 24 Feb 2025 PE 78000.00,,29-01-2025 11:39:40,0.00,,,0.00
11591,NSE,EQUITY,11630,317.50,310,330.00,30-01-2025 00:00:00,NA,,STOCK FUTURE- BUY NTPC JAN FUT@317.5  ,Calls,2,10,24,29-01-2025 12:07:06,True,,Closed,BOOK PROFITS@321.35,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NTPC,,29-01-2025 12:07:06,0.00,,,0.00
11592,NSE,EQUITY,811,1201.00,1178,1297.00,31-01-2025 00:00:00,NA,,STOCK OF THE DAY: BUY DCMSHRIRAM ,Calls,1,6,24,29-01-2025 13:06:55,True,,Closed,exit @ 1165,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",DCMSHRIRAM,,29-01-2025 13:06:55,0.00,,,0.00
11593,NSE,OPT,115386,30.00,14,58.00,30-01-2025 00:00:00,NA,,STOCK OPTION: BUY MPHASIS JAN 3000 CE,Calls,2,10,24,29-01-2025 14:31:23,True,,Closed,BUY MPHASIS JAN 3000 CE @ 30,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",MPHASIS 30 Jan 2025 CE 3000.00,,04-06-2025 18:52:27,0.00,Auto,04-06-2025 18:52:27,0.00
11594,MCX,FUTCOMM,438577,6355.00,6376,6300.00,29-01-2025 00:00:00,NA,,SELL CRUDEOILM FUT ,Calls,2,9,19,29-01-2025 14:43:02,True,,Closed,BOOK PROFIT AND CLOSE CRUDEOILM FUT SHORT AT 6330—6325.,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CRUDEOILM 19 Feb 2025,,29-01-2025 14:43:02,0.00,,,0.00
11595,NSE,FUTSTK,37233,630.25,607,655.00,01-02-2025 00:00:00,NA,Book Profit @ 646,BUY CG POWER FEB FUT @ 630.25  ,Calls,2,9,20,29-01-2025 15:12:12,True,,Closed,Book Profit @ 646,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CGPOWER 27 Feb 2025,,29-01-2025 15:12:12,0.00,,,0.00
11596,NSE,EQUITY,18593,799.00,788,825.00,31-01-2025 00:00:00,NA,,BTSt call -Buy EMSLIMITED at 799-801 ,Calls,2,10,33,29-01-2025 15:14:04,True,,Closed,BTSt call -EMSLIMITED - Book profit & exit at 815,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",EMSLIMITED,,29-01-2025 15:14:04,0.00,,,0.00
11597,NSE,FUTSTK,40930,5852.05,5780,5996.05,30-01-2025 00:00:00,NA,Book Profit @ 5895,BUY POLYCAB FEB FUT @ 5852.05 ,Calls,2,9,20,29-01-2025 15:19:05,True,,Closed,Book Profit @ 5895,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",POLYCAB 27 Feb 2025,,29-01-2025 15:19:05,0.00,,,0.00
11598,MCX,OPTCOMM,444713,1320.00,1385,1160.00,29-01-2025 00:00:00,NA,,SELL GOLDM 80000CE ,Calls,2,9,19,29-01-2025 17:40:41,True,,Closed,EXIT GOLDM 80000CE SHORT AT 1310,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 24 Feb 2025 CE 80000.00,,29-01-2025 17:40:41,0.00,,,0.00
11599,MCX,FUTCOMM,438894,269.50,266.50,275.00,31-01-2025 00:00:00,NA,BOOK FULL PROFIT 273.20,ENERGY NATGASM BUY CALL ,Calls,2,9,14,29-01-2025 17:53:21,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NATGASMINI 25 Feb 2025,,29-01-2025 17:53:21,0.00,,,0.00
11600,MCX,OPTCOMM,431013,1975.00,2150,1625.00,31-01-2025 00:00:00,NA,BOOK FULL PROFIT 1790,BULLION SILVERM CE SELL ,Calls,2,9,14,29-01-2025 18:38:45,True,,Closed,,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 19 Feb 2025 CE 93000.00,,29-01-2025 18:38:45,0.00,,,0.00
11601,MCX,OPTCOMM,444713,1300.00,1385,1120.00,29-01-2025 00:00:00,NA,,SELL GOLDM 80000CE ,Calls,2,9,19,29-01-2025 18:50:25,True,,Closed,BOOK AND EXIT GOLDM 80000CE SHORT AT 1170.,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 24 Feb 2025 CE 80000.00,,29-01-2025 18:50:25,0.00,,,0.00
11602,MCX,OPTCOMM,430948,2280.00,2125,2650.00,31-01-2025 00:00:00,NA,BOOK FULL PROFIT 2550,BULLION SILVERM PE BUY ,Calls,2,9,14,29-01-2025 20:22:29,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 19 Feb 2025 PE 92000.00,,29-01-2025 20:22:29,0.00,,,0.00
11603,MCX,FUTCOMM,438577,6375.00,6435,6270.00,31-01-2025 00:00:00,NA,BOOK FULL PROFIT 6305,ENERGY CRUDEM SELL CALL ,Calls,2,9,14,29-01-2025 21:16:11,True,,Closed,,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CRUDEOILM 19 Feb 2025,,29-01-2025 21:16:11,0.00,,,0.00
11604,NSE,EQUITY,15555,503.00,493,525.00,05-02-2025 00:00:00,NA,,Momentum call - Buy HCG at 503-505,Calls,2,10,33,30-01-2025 09:40:49,True,,Closed,Take Profit @552.95,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",HCG,,04-06-2025 18:50:30,0.00,Auto,04-06-2025 18:50:30,552.95
11605,NSE,FUTSTK,41451,351.00,345,369.00,27-02-2025 00:00:00,NA,,Stock Future:  Buy Tatapower ,Calls,2,10,32,30-01-2025 09:53:42,True,,Closed,TARGET DONE,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",TATAPOWER 27 Feb 2025,,30-01-2025 09:53:42,0.00,,,0.00
11606,NSE,EQUITY,526,259.00,255,267.00,05-02-2025 00:00:00,NA,EXIT @ 257,BUY BPCL @ 259 ,Calls,2,10,35,30-01-2025 10:02:15,True,,Closed,EXIT @ 257,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BPCL,,30-01-2025 10:02:15,0.00,,,0.00
11607,NSE,EQUITY,20374,384.00,379.5,393.00,05-02-2025 00:00:00,NA,TARGET HIT ,BUY COALINDIA @ 384 ,Calls,2,10,35,30-01-2025 10:03:50,True,,Closed,TARGET HIT ,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",COALINDIA,,30-01-2025 10:03:50,0.00,,,0.00
11608,NSE,OPT,39492,160.00,100,280.00,30-01-2025 00:00:00,NA,Book 25% 193,Buy BNF 49200 CE @ 160 ,Calls,2,9,20,30-01-2025 10:06:56,True,,Closed,Book 25% 193,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BANKNIFTY 30 Jan 2025 CE 49200.00,,30-01-2025 10:06:56,0.00,,,0.00
11609,NSE,EQUITY,324,2321.00,2200,2600.00,13-02-2025 00:00:00,NA,,STOCK OF THE DAY: BUY ANGEL ONE ,Calls,1,6,24,30-01-2025 10:09:51,True,,Closed,exit @ 2340,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ANGELONE,,30-01-2025 10:09:51,0.00,,,0.00
11610,NSE,EQUITY,335,2750.00,2707,2835.00,05-02-2025 00:00:00,NA,book profit @ 2786,BUY BALKRISIND @ 2750 ,Calls,2,10,35,30-01-2025 10:18:18,True,,Closed,book profit @ 2786,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BALKRISIND,,30-01-2025 10:18:18,0.00,,,0.00
11611,NSE,FUTSTK,35311,8810.60,8750,8950.00,30-01-2025 00:00:00,NA,Stop loss triggered,Equity Futures- Buy BAJAJ-AUTO 27 Feb 2025 ,Calls,2,9,34,30-01-2025 10:34:30,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BAJAJ-AUTO 27 Feb 2025,,04-06-2025 18:52:27,0.00,Auto,04-06-2025 18:52:27,0.00
11612,NSE,FUTSTK,35340,428.50,431.50,420.00,31-01-2025 00:00:00,NA,,Stock future - SELL APOLLOTYRE 30 Jan 2025  ,Calls,2,10,33,30-01-2025 11:36:44,True,,Closed,Stock future -  APOLLOTYRE - SL trigerred,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",APOLLOTYRE 30 Jan 2025,,30-01-2025 11:36:44,0.00,,,0.00
11613,NSE,EQUITY,17963,2200.00,2143,2344.00,07-01-2025 00:00:00,NA,,STOCK OF THE DAY: BUY NESTLEIND @ 2200 ,Calls,1,6,24,30-01-2025 12:05:16,True,,Closed,book profits @ 2221,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NESTLEIND,,30-01-2025 12:05:16,0.00,,,0.00
11614,NSE,EQUITY,1348,4145.00,4056,4286.00,05-02-2025 00:00:00,NA,TARGET HIT,BUY HEROMOTOCO @ 4145  ,Calls,2,10,35,30-01-2025 12:24:44,True,,Closed,TARGET HIT,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",HEROMOTOCO,,30-01-2025 12:24:44,0.00,,,0.00
11615,NSE,FUTSTK,35014,444.50,439.5,455.00,30-01-2025 00:00:00,NA,,Equity Futures- Buy  AARTIIND 27 Feb 2025,Calls,2,9,34,30-01-2025 12:33:27,False,,Open,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",AARTIIND 27 Feb 2025,,30-01-2025 12:33:27,0.00,,,0.00
11616,NSE,EQUITY,15146,393.00,383,413.00,31-01-2025 00:00:00,NA,,Momentum call - BUy JYOTHYLAB at 393-396 ,Calls,2,10,33,30-01-2025 14:35:12,True,,Closed,Momentum call - JYOTHYLAB - target achieved,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",JYOTHYLAB,,30-01-2025 14:35:12,0.00,,,0.00
11617,MCX,OPTCOMM,444823,1320.00,1420,1100.00,30-01-2025 00:00:00,NA,,SELL GOLDM 81000PE ,Calls,2,9,19,30-01-2025 14:50:10,True,,Closed,EXIT GOLDM 81000PE SHORT AT 1337.,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 24 Feb 2025 PE 81000.00,,30-01-2025 14:50:10,0.00,,,0.00
11618,NSE,FUTSTK,40997,633.00,628,643.00,31-01-2025 00:00:00,NA,,Stock future - Buy HDFCLIFE 30 Jan 2025 ,Calls,2,10,33,30-01-2025 15:24:03,False,,Open,Stock future - Buy HDFCLIFE 30 Jan 2025 ,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",HDFCLIFE 30 Jan 2025,,30-01-2025 15:24:03,0.00,,,0.00
11619,MCX,OPTCOMM,444823,1320.00,1420,1100.00,30-01-2025 00:00:00,NA,,SELL GOLDM 81000PE ,Calls,2,9,19,30-01-2025 18:08:54,True,,Closed,BOOK AND EXIT GOLDM 81000PE SHORT AT 1270—1280.,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 24 Feb 2025 PE 81000.00,,30-01-2025 18:08:54,0.00,,,0.00
11620,MCX,OPTCOMM,430940,1180.00,1302,900.00,30-01-2025 00:00:00,NA,,SELL SILVERM 90000PE,Calls,2,9,19,30-01-2025 18:36:33,True,,Closed,,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 19 Feb 2025 PE 90000.00,,30-01-2025 18:36:33,0.00,,,0.00
11621,MCX,FUTCOMM,438894,276.70,279.50,271.00,31-01-2025 00:00:00,NA,BOOK FULL PROFIT 273.50,ENERGY NATGASM SELL CALL ,Calls,2,9,14,30-01-2025 18:56:37,True,,Closed,,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NATGASMINI 25 Feb 2025,,30-01-2025 18:56:37,0.00,,,0.00
11622,MCX,OPTCOMM,430920,2940.00,2750,3300.00,31-01-2025 00:00:00,NA,BOOK FULL PROFIT 3210,BULLION SILVERM CE BUY  ,Calls,2,9,14,30-01-2025 19:10:47,True,,Closed,BOOK AND EXIT SILVERM 90000PE SHORT AT 1080.,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 19 Feb 2025 CE 92000.00,,30-01-2025 19:10:47,0.00,,,0.00
11623,MCX,OPTCOMM,444723,1280.00,1360,1100.00,31-01-2025 00:00:00,NA,,BULLION GOLDM CE SELL,Calls,2,9,14,30-01-2025 19:38:17,True,,Closed,,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 24 Feb 2025 CE 81000.00,,30-01-2025 19:38:17,0.00,,,0.00
11624,MCX,FUTCOMM,438577,6335.00,6305,6400.00,30-01-2025 00:00:00,NA,,BUY CRUDEOILM FUT ,Calls,2,9,19,30-01-2025 20:41:16,True,,Closed,BOOK PROFIT AND CLOSE CRUDEOILM FUT AT 6365—6370,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CRUDEOILM 19 Feb 2025,,30-01-2025 20:41:16,0.00,,,0.00
11625,MCX,OPTCOMM,444823,1230.00,1310,1040.00,30-01-2025 00:00:00,NA,,SELL GOLDM 81000PE ,Calls,2,9,19,30-01-2025 20:48:09,True,,Closed,BOOK PROFIT AND CLOSE GOLDM 81000PE SHORT AT 1175—1180,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 24 Feb 2025 PE 81000.00,,30-01-2025 20:48:09,0.00,,,0.00
11626,NSE,EQUITY,1660,438.50,430,460.00,31-01-2025 00:00:00,NA,Book profit & exit at 456,Momentum call - Buy ITC at 438.50-439.50 ,Calls,2,10,33,31-01-2025 09:41:53,True,,Closed,Momentum call - ITC - Book profit & exit at 456,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ITC,,31-01-2025 09:41:53,0.00,,,0.00
11627,NSE,EQUITY,28046,419.00,408,440.00,04-02-2025 00:00:00,NA,,Momentum call- Buy MOBIKWIK at 419-421,Calls,2,10,33,31-01-2025 09:57:22,True,,Closed,SL Hit @273.55,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",MOBIKWIK,,04-06-2025 18:50:30,0.00,Auto,04-06-2025 18:50:30,273.55
11628,NSE,FUTSTK,39219,197.32,196,201.00,01-02-2025 00:00:00,NA,Book Profit and exit at 199.34,Equity Futures- Buy NATIONALUM 27 Feb 2025  ,Calls,2,9,34,31-01-2025 11:21:40,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NATIONALUM 27 Feb 2025,,31-01-2025 11:21:40,0.00,,,0.00
11629,NSE,EQUITY,13611,806.00,730,960.00,15-03-2025 00:00:00,NA,,"TECHNO PICK: BUY ""IRCTC"" between 805-808 ",Calls,2,10,20,31-01-2025 11:28:54,True,,Closed,"TECHNO PICK: BUY ""IRCTC"" between 805-808 SL : 730 ",Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",IRCTC,,04-06-2025 18:52:27,0.00,Auto,04-06-2025 18:52:27,777.25
11630,NSE,FUTSTK,35824,672.50,666,687.00,01-02-2025 00:00:00,NA,SL Triggered,Equity Futures- Buy CANFINHOME 27 Feb 2025 ,Calls,2,9,34,31-01-2025 12:14:24,True,,Closed,,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CANFINHOME 27 Feb 2025,,04-06-2025 18:52:27,0.00,Auto,04-06-2025 18:52:27,0.00
11631,NSE,EQUITY,19943,2326.00,2285,2408.00,06-02-2025 00:00:00,NA,BOOK PROFIT 2356,BUY DEEPAKNTR @ 2326 ,Calls,2,10,35,31-01-2025 12:15:20,True,,Closed,BOOK PROFIT 2356,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",DEEPAKNTR,,31-01-2025 12:15:20,0.00,,,0.00
11632,NSE,EQUITY,17279,432.00,422,462.00,06-02-2025 00:00:00,NA,,Momentum call - Buy BLS at 432-435 ,Calls,2,10,33,31-01-2025 12:48:45,True,,Closed,Momentum call -  BLS - book profit & exit at  450,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BLS,,31-01-2025 12:48:45,0.00,,,0.00
11633,NSE,EQUITY,16669,8888.00,8615,9200.00,31-01-2025 00:00:00,NA,,STOCK OF THE DAY BAJAJ AUTO ,Calls,1,6,24,31-01-2025 13:19:12,True,,Closed,book profits @ 9050,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",BAJAJ-AUTO,,31-01-2025 13:19:12,0.00,,,0.00
11634,NSE,EQUITY,3186,4052.00,4023,4243.00,07-02-2025 00:00:00,NA,SL HIT,BUY SKFINDIA @ 4052 ,Calls,2,10,35,31-01-2025 13:22:54,True,,Closed,SL HIT,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SKFINDIA,,31-01-2025 13:22:54,0.00,,,0.00
11635,NSE,EQUITY,10578,2640.00,2590,2750.00,04-02-2025 00:00:00,NA,,BTST call - Buy MPSLTD at 2640-2644,Calls,2,9,33,31-01-2025 14:51:08,True,,Closed,BTST call - Buy MPSLTD at 2640-2644,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",MPSLTD,,04-06-2025 18:52:27,0.00,Auto,04-06-2025 18:52:27,2712.40
11636,NSE,EQUITY,509,2500.00,2464,2600.00,07-02-2025 00:00:00,NA,BOOK PROFIT @ 2577,BUY MAZDOCK @ 2500 ,Calls,2,10,35,31-01-2025 15:10:42,True,,Closed,BOOK PROFIT @ 2577,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",MAZDOCK,,31-01-2025 15:10:42,0.00,,,0.00
11637,MCX,FUTCOMM,440572,265.50,266.15,264.00,31-01-2025 00:00:00,NA,,SELL ZINCM FUT ,Calls,2,9,19,31-01-2025 15:56:37,True,,Closed,EXIT ZINCM FUT SHORT AT 265—265.10,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ZINCMINI 28 Feb 2025,,31-01-2025 15:56:37,0.00,,,0.00
11638,MCX,OPTCOMM,431025,2070.00,2250,1800.00,31-01-2025 00:00:00,NA,,SELL SILVERM 93000PE ,Calls,2,9,19,31-01-2025 17:40:05,True,,Closed,EXIT SILVERM 93000PE SHORT AT 2169.,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 19 Feb 2025 PE 93000.00,,31-01-2025 17:40:05,0.00,,,0.00
11639,MCX,FUTCOMM,438894,264.20,267,259.00,07-02-2025 00:00:00,NA,BOOK FULL PROFIT 262.30,ENERGY NATGASM SELL ,Calls,2,9,14,31-01-2025 17:57:58,True,,Closed,,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NATGASMINI 25 Feb 2025,,31-01-2025 17:57:58,0.00,,,0.00
11640,MCX,OPTCOMM,444460,9.20,11.50,5.50,07-02-2025 00:00:00,NA,,ENERGY NATGASM CE SELL,Calls,2,9,14,31-01-2025 19:13:11,True,,Closed,,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",NATGASMINI 21 Feb 2025 CE 280.00,,31-01-2025 19:13:11,0.00,,,0.00
11641,MCX,OPTCOMM,444813,740.00,815,550.00,31-01-2025 00:00:00,NA,,SELL GOLDM 80000PE ,Calls,2,9,19,31-01-2025 19:30:35,True,,Closed,BOOK PROFIT AND CLOSE GOLDM 80000PE SHORT AT 680,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",GOLDM 24 Feb 2025 PE 80000.00,,31-01-2025 19:30:35,0.00,,,0.00
11642,MCX,OPTCOMM,431547,1939.00,2100,1650.00,07-02-2025 00:00:00,NA,BOOK FULL PROFIT 1795,BULLION SILVERM CE SELL ,Calls,2,9,14,31-01-2025 20:25:25,True,,Closed,,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SILVERM 19 Feb 2025 CE 95000.00,,31-01-2025 20:25:25,0.00,,,0.00
11643,MCX,FUTCOMM,438577,6270.00,6400,6180.00,31-01-2025 00:00:00,NA,,SELL CRUDEOILM FUT ,Calls,2,9,19,31-01-2025 20:28:13,True,,Closed,CRUDEOILM FUT SHORT SL TRIGGERED PLEASE EXIT.,Sell,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",CRUDEOILM 19 Feb 2025,,31-01-2025 20:28:13,0.00,,,0.00
11644,NSE,FUTSTK,41513,11648.00,11510,11848.00,03-02-2025 00:00:00,NA,Book Profit 11745,Buy Ultracemco Fut @ 11648 ,Calls,2,9,20,01-02-2025 09:24:14,True,,Closed,Book Profit 11745,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",ULTRACEMCO 27 Feb 2025,,01-02-2025 09:24:14,0.00,,,0.00
11645,NSE,EQUITY,25643,823.00,793,875.00,11-02-2025 00:00:00,NA,,Momentum call - Buy KRN at 823-825 ,Calls,2,10,33,01-02-2025 09:32:15,True,,Closed,Momentum call -  KRN - Book profit & exit at 875,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",KRN,,01-02-2025 09:32:15,0.00,,,0.00
11646,NSE,FUTSTK,38806,2495.00,2467,2551.00,01-02-2025 00:00:00,NA,Book Profit 2534,Buy HUL Fut @ 2495 ,Calls,2,9,20,01-02-2025 09:48:04,True,,Closed,Book Profit 2534,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",HINDUNILVR 27 Feb 2025,,01-02-2025 09:48:04,0.00,,,0.00
11647,NSE,EQUITY,3045,774.00,760,815.00,07-02-2025 00:00:00,NA,EXIT @ 763,BUY SBIN @ 774 ,Calls,2,10,35,01-02-2025 10:09:08,True,,Closed,EXIT @ 763,Buy,"Android,IOS,Exe,Web,WhatsApp,SMS,Email",SBIN,,01-02-2025 10:09:08,0.00,,,0.00
